loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,mths_since_earliest_cr_line,issue_month,y
24000,24000,36,8.9,762.08,A,A5,4,MORTGAGE,106000,Verified,debt_consolidation,CA,20.82,0,1,,11,0,27106,85.5,24,w,0.0,0,0.0,468187.0,31700.0,217,2014-03,0
15000,15000,36,13.11,506.21,B,B4,9,MORTGAGE,73450,Not Verified,debt_consolidation,CO,22.82,0,2,,15,1,10664,49.1,26,f,0.0,0,,,,241,2012-08,0
4200,4200,36,15.61,146.86,C,C5,10,RENT,58000,Verified,debt_consolidation,NV,22.16,0,2,,6,1,1061,48.0,10,w,0.0,0,0.0,41039.0,2200.0,384,2014-04,0
15500,15500,60,24.08,446.63,F,F2,5,RENT,44960,Verified,debt_consolidation,TX,22.79,0,1,32.0,11,0,11635,66.9,17,f,0.0,0,0.0,103041.0,17400.0,193,2013-10,1
7000,7000,36,11.71,231.54,B,B3,10,MORTGAGE,60000,Not Verified,debt_consolidation,TX,6.12,1,0,15.0,3,0,9925,43.2,8,f,0.0,0,,,,307,2011-11,0
10400,10400,60,12.12,231.98,B,B3,5,MORTGAGE,108000,Source Verified,debt_consolidation,NJ,6.82,0,3,,10,0,3639,8.0,17,f,0.0,0,416.0,317591.0,45600.0,202,2012-09,0
35000,35000,60,19.52,917.97,E,E2,10,RENT,87000,Verified,debt_consolidation,NY,13.13,1,0,6.0,9,0,12230,50.3,19,f,0.0,0,285.0,19138.0,24300.0,255,2014-08,1
9600,9600,36,12.49,321.11,B,B5,8,OWN,61166,Source Verified,credit_card,CA,19.23,0,3,,21,0,12335,45.0,31,w,0.0,0,5766.0,294756.0,27400.0,176,2014-07,0
11975,11975,36,16.29,422.73,C,C5,4,RENT,24000,Source Verified,other,NY,16.85,0,1,,5,0,9653,95.7,11,f,0.0,0,,,,153,2012-03,1
20000,20000,60,19.2,521.02,D,D3,10,MORTGAGE,57000,Verified,credit_card,IL,30.19,0,2,76.0,11,0,19860,57.6,29,w,0.0,0,0.0,183450.0,34500.0,353,2013-10,1
18400,18400,60,13.11,419.7,B,B4,10,RENT,85000,Source Verified,debt_consolidation,CA,21.28,1,0,4.0,12,0,26497,50.4,28,f,0.0,0,0.0,67674.0,52600.0,295,2013-02,0
8425,8425,36,10.99,275.79,B,B3,10,OWN,50000,Verified,debt_consolidation,TX,26.5,0,0,,7,0,13110,42.8,27,f,0.0,0,0.0,39369.0,30600.0,327,2014-05,0
9450,9450,36,18.55,344.26,D,D2,0,RENT,28000,Source Verified,credit_card,IL,33.28,0,2,,14,0,19151,80.5,22,f,0.0,0,0.0,60077.0,23800.0,154,2013-09,0
6000,6000,36,10.25,194.31,B,B2,3,RENT,90000,Not Verified,other,CA,7.12,0,1,,3,0,4615,57.7,24,f,0.0,0,,,,246,2010-04,0
28000,28000,60,21.7,768.57,E,E2,10,MORTGAGE,80000,Verified,debt_consolidation,TX,13.19,3,0,11.0,18,0,27761,61.3,35,f,0.0,0,0.0,94005.0,45300.0,366,2013-10,0
10125,10125,36,8.9,321.51,A,A5,3,RENT,95000,Verified,debt_consolidation,FL,16.79,0,1,,6,0,821,10.5,12,f,0.0,0,0.0,68992.0,7800.0,195,2013-03,0
10000,10000,36,9.32,319.47,A,A4,10,MORTGAGE,66996,Source Verified,credit_card,CO,3.33,0,0,,11,0,0,0.0,18,f,0.0,0,,,,254,2009-07,0
7000,7000,36,14.09,239.55,B,B5,1,MORTGAGE,75000,Not Verified,credit_card,WA,20.77,0,1,,18,1,13339,66.7,25,f,0.0,0,0.0,172335.0,20000.0,167,2012-10,0
8000,8000,36,13.11,269.98,B,B4,6,RENT,65000,Source Verified,debt_consolidation,RI,18.83,0,0,,9,0,12378,76.9,27,w,0.0,0,0.0,23486.0,16100.0,264,2012-11,1
20000,20000,60,15.59,482.02,D,D1,2,MORTGAGE,66763,Source Verified,debt_consolidation,PA,33.15,0,0,,8,0,29113,101.0,16,f,0.0,0,163.0,86608.0,40700.0,224,2014-11,0
11000,11000,36,8.9,349.29,A,A5,5,RENT,40000,Source Verified,debt_consolidation,MI,32.04,0,1,,11,0,3916,32.4,23,w,0.0,0,0.0,39847.0,12100.0,157,2014-01,0
35000,35000,36,18.49,1273.96,D,D2,4,MORTGAGE,90000,Verified,small_business,SC,12.07,0,3,34.0,16,0,3582,38.9,38,f,0.0,0,808.0,246776.0,9200.0,208,2012-08,1
20000,20000,36,7.9,625.81,A,A4,8,OWN,48500,Source Verified,debt_consolidation,FL,19.06,0,0,,6,0,10856,54.3,22,f,0.0,0,,,,170,2012-06,0
14000,14000,60,17.76,353.69,D,D1,10,MORTGAGE,49000,Verified,debt_consolidation,TN,30.36,0,0,,11,0,20733,70.0,24,f,0.0,0,0.0,148195.0,29600.0,232,2013-11,1
30000,30000,36,21.49,1137.82,E,E3,10,MORTGAGE,75000,Source Verified,other,MN,16.07,2,0,8.0,6,0,17276,84.3,18,f,0.0,0,0.0,251365.0,20500.0,213,2012-08,0
25000,25000,60,18.55,642.34,D,D2,2,OWN,90000,Source Verified,debt_consolidation,MA,31.92,0,1,28.0,19,0,22949,62.5,43,f,0.0,0,0.0,284043.0,36700.0,263,2013-10,0
27200,27200,36,8.9,863.69,A,A5,5,MORTGAGE,85000,Verified,credit_card,AL,7.86,0,2,,8,0,34356,64.5,41,f,0.0,0,0.0,244146.0,53300.0,268,2013-04,0
28000,28000,36,6.49,858.05,A,A2,10,MORTGAGE,91000,Verified,credit_card,CO,20.33,0,0,26.0,27,0,30171,49.3,62,w,0.0,0,0.0,379389.0,61200.0,185,2014-10,0
5000,5000,36,17.77,180.19,D,D1,3,RENT,32000,Not Verified,other,CA,15.39,0,0,,7,0,2487,22.2,13,f,0.0,0,0.0,8760.0,11200.0,103,2013-04,0
21000,21000,36,6.03,639.15,A,A1,1,MORTGAGE,142700,Not Verified,home_improvement,MI,19.04,0,0,30.0,12,0,23982,31.1,25,f,0.0,0,0.0,432649.0,77200.0,215,2014-07,0
6000,6000,36,13.11,202.49,B,B4,10,MORTGAGE,75600,Verified,home_improvement,WA,34.63,0,0,,14,0,18859,77.3,24,w,0.0,0,0.0,274014.0,24400.0,209,2013-02,0
12000,12000,60,14.17,280.28,C,C5,6,MORTGAGE,48000,Not Verified,home_improvement,OH,13.63,0,1,52.0,8,0,5700,63.3,23,f,0.0,0,,,,202,2011-04,0
16800,16800,36,15.8,588.99,C,C3,3,MORTGAGE,120000,Verified,debt_consolidation,CA,6.2,1,1,8.0,9,0,5469,58.2,42,f,0.0,0,0.0,10834.0,9400.0,284,2013-02,0
24000,24000,36,7.62,747.88,A,A3,10,RENT,95000,Verified,debt_consolidation,CA,29.03,0,0,,8,0,26890,82.1,24,f,0.0,0,0.0,70876.0,32747.0,300,2013-03,0
19075,19075,36,18.25,692.01,D,D3,4,RENT,60000,Not Verified,credit_card,CT,23.81,0,2,,14,0,18083,48.0,16,f,0.0,0,0.0,38685.0,37700.0,91,2013-12,1
8325,8325,36,9.67,267.34,B,B1,2,RENT,32000,Not Verified,debt_consolidation,CA,24.23,0,0,,8,1,10236,56.6,11,w,0.0,0,0.0,26728.0,18100.0,196,2013-11,0
3500,3500,36,16.29,123.56,C,C4,7,MORTGAGE,80000,Source Verified,vacation,TX,21.26,0,3,,12,1,10735,36.5,24,f,0.0,0,0.0,107483.0,29400.0,156,2012-12,0
9500,9500,36,12.12,316.09,B,B3,2,MORTGAGE,47700,Not Verified,credit_card,OK,22.53,0,0,,10,0,11092,71.6,16,f,0.0,0,0.0,97945.0,15500.0,216,2012-12,1
10000,10000,36,15.31,348.18,C,C2,1,RENT,33280,Source Verified,debt_consolidation,GA,17.27,0,0,28.0,12,0,7025,65.7,20,w,0.0,0,0.0,27261.0,10700.0,189,2013-06,1
11000,11000,36,15.61,384.62,C,C5,10,MORTGAGE,66242,Source Verified,debt_consolidation,MO,12.45,0,1,,17,2,10210,74.5,25,f,0.0,0,75.0,144616.0,13700.0,286,2014-03,0
1500,1500,36,19.72,55.54,D,D5,10,MORTGAGE,38000,Verified,other,FL,20.49,0,1,,9,0,19128,90.2,17,f,0.0,0,0.0,163540.0,21200.0,455,2013-06,0
12000,12000,36,11.55,396.0,B,B3,3,MORTGAGE,38000,Verified,debt_consolidation,NV,31.89,0,1,,13,0,10157,45.1,18,f,0.0,0,0.0,75790.0,22500.0,116,2013-07,0
8000,8000,36,12.99,269.52,C,C1,10,MORTGAGE,80000,Not Verified,debt_consolidation,NY,24.77,0,0,,10,1,12624,97.9,40,f,0.0,0,0.0,118071.0,12900.0,219,2014-06,0
14000,14000,36,11.55,462.0,B,B3,0,MORTGAGE,49000,Verified,debt_consolidation,TX,23.49,0,0,,8,1,4944,54.9,49,f,0.0,0,0.0,165464.0,9000.0,228,2013-07,0
10000,10000,36,9.71,321.32,B,B1,10,RENT,50000,Not Verified,credit_card,NV,13.81,5,0,8.0,10,0,10817,30.7,31,f,0.0,0,0.0,75986.0,35200.0,210,2013-09,0
1500,1500,36,6.91,46.26,A,A5,2,RENT,16200,Not Verified,debt_consolidation,MI,0.74,0,0,,2,0,179,13.8,14,f,0.0,0,,,,210,2010-11,0
14700,14700,36,5.99,447.14,A,A2,10,RENT,37000,Verified,debt_consolidation,NY,10.77,0,0,,12,0,14994,33.7,25,f,0.0,0,,,,334,2011-06,0
20000,20000,36,10.99,654.68,B,B3,10,MORTGAGE,67000,Source Verified,credit_card,MS,29.18,0,1,,15,0,26866,80.0,29,f,0.0,0,0.0,257429.0,33600.0,244,2014-05,0
2400,2400,36,12.99,80.86,C,C1,10,MORTGAGE,84000,Not Verified,debt_consolidation,CA,7.15,10,1,11.0,8,0,8658,85.7,38,w,0.0,0,0.0,316104.0,10100.0,241,2014-05,1
7575,7575,36,10.99,247.96,B,B3,5,MORTGAGE,40000,Source Verified,debt_consolidation,KS,20.7,0,0,,9,0,7752,61.5,22,w,0.0,0,0.0,122276.0,12600.0,261,2014-07,0
13475,13475,36,11.14,442.05,B,B2,5,RENT,84800,Not Verified,debt_consolidation,CA,25.25,1,1,18.0,17,0,8243,26.5,23,f,0.0,0,,,,236,2012-07,0
20000,20000,36,16.77,710.77,D,D2,10,RENT,95000,Verified,debt_consolidation,CA,20.75,0,1,41.0,12,0,8784,95.5,17,f,0.0,0,,,,233,2012-01,0
15000,15000,36,14.33,515.08,C,C1,10,MORTGAGE,175000,Source Verified,other,SC,9.88,2,0,20.0,9,0,7068,73.6,25,f,0.0,0,0.0,567431.0,9600.0,215,2012-12,0
25000,25000,60,22.06,691.33,F,F4,5,MORTGAGE,93500,Source Verified,credit_card,MO,10.84,0,0,,10,0,20387,83.9,18,f,0.0,0,,,,225,2011-12,0
25000,25000,60,19.97,661.93,D,D5,10,RENT,83000,Verified,credit_card,CA,21.31,0,0,33.0,5,1,25375,100.7,19,f,0.0,0,0.0,73321.0,25200.0,297,2013-12,0
8000,8000,36,14.3,274.59,C,C1,10,MORTGAGE,40000,Verified,home_improvement,TN,32.94,1,1,18.0,9,0,10626,58.7,30,f,0.0,0,0.0,58980.0,18100.0,216,2013-10,0
22000,22000,60,22.4,612.64,E,E3,1,RENT,50000,Verified,debt_consolidation,TX,17.42,0,3,,9,0,14475,90.5,31,f,0.0,0,0.0,157340.0,16000.0,220,2013-10,0
7500,7500,36,13.22,253.51,C,C2,1,RENT,72000,Not Verified,debt_consolidation,CA,24.23,0,1,,5,0,3290,50.6,22,f,0.0,0,,,,262,2010-01,0
16800,16800,60,17.57,422.69,D,D4,2,RENT,60000,Verified,debt_consolidation,FL,26.3,0,0,,16,0,17010,50.3,30,w,0.0,0,0.0,54071.0,33800.0,191,2014-05,1
9975,9975,36,18.92,365.25,D,D4,3,RENT,32000,Source Verified,debt_consolidation,OH,29.14,0,0,,6,0,7072,90.7,8,w,0.0,0,0.0,35001.0,7800.0,206,2014-04,1
16750,16750,60,24.5,486.74,F,F3,10,RENT,49500,Source Verified,debt_consolidation,NY,24.63,0,2,,10,0,17252,72.8,15,w,0.0,0,0.0,39393.0,23700.0,139,2014-03,0
12000,12000,36,12.12,399.26,B,B3,0,MORTGAGE,60000,Source Verified,credit_card,OK,13.08,0,1,,16,0,12527,49.5,27,f,0.0,0,,,,191,2012-08,0
9100,9100,36,7.88,284.66,A,A5,0,RENT,125000,Not Verified,debt_consolidation,NY,2.34,0,0,,4,0,7087,41.7,10,f,0.0,0,,,,282,2010-09,0
33000,33000,36,7.62,1028.33,A,A3,2,MORTGAGE,110000,Verified,major_purchase,FL,5.43,0,0,,7,0,4315,6.4,7,f,0.0,0,,,,122,2012-04,0
7500,7500,36,6.03,228.27,A,A1,0,OWN,35200,Not Verified,debt_consolidation,PA,9.24,0,3,,11,0,11805,10.3,36,f,0.0,0,,,,347,2012-08,1
18000,18000,60,22.45,501.76,E,E5,4,RENT,45000,Source Verified,debt_consolidation,CA,31.55,1,0,19.0,11,0,22657,87.1,14,f,0.0,0,0.0,55875.0,26000.0,175,2014-04,1
16000,16000,60,14.99,380.56,C,C5,10,RENT,62000,Verified,debt_consolidation,KY,12.66,0,1,,7,0,20440,48.6,13,f,0.0,0,0.0,163855.0,42100.0,278,2014-07,1
10000,10000,36,12.99,336.9,B,B4,1,RENT,60000,Not Verified,debt_consolidation,CA,6.44,0,0,,7,0,12082,77.9,18,f,0.0,0,0.0,12082.0,15500.0,156,2013-11,0
21000,21000,60,22.95,591.4,F,F1,10,RENT,92000,Source Verified,debt_consolidation,AK,29.85,1,1,16.0,14,0,26356,59.8,34,f,0.0,0,0.0,85945.0,44100.0,242,2013-06,0
4000,4000,36,20.99,150.68,E,E4,10,RENT,50000,Verified,other,NY,0.0,1,0,14.0,4,0,1933,13.5,13,w,0.0,0,0.0,1933.0,14300.0,275,2014-05,0
11400,11400,60,16.99,283.26,D,D3,1,RENT,52000,Source Verified,debt_consolidation,CO,23.59,0,1,,10,0,5145,56.5,15,w,0.0,0,402.0,29563.0,9100.0,106,2014-07,1
15000,15000,36,16.29,529.51,C,C4,2,RENT,85800,Source Verified,debt_consolidation,TX,12.28,0,1,,4,0,9410,90.5,9,f,0.0,0,0.0,30973.0,10400.0,130,2013-06,1
33000,33000,60,19.05,856.95,D,D4,5,MORTGAGE,80000,Verified,debt_consolidation,GA,13.28,1,0,18.0,8,0,28598,66.8,28,f,0.0,0,0.0,288165.0,42800.0,203,2013-06,0
14500,14500,36,10.99,474.65,B,B2,2,RENT,60000,Not Verified,credit_card,CO,15.12,0,0,30.0,8,0,10587,74.0,21,w,0.0,0,230.0,14665.0,14300.0,201,2014-01,0
4200,4200,36,24.5,165.89,F,F3,7,RENT,35000,Not Verified,debt_consolidation,IL,27.74,0,4,,9,0,14188,81.1,10,f,0.0,0,0.0,24527.0,17500.0,110,2014-07,0
13000,13000,36,8.9,412.8,A,A5,0,MORTGAGE,38000,Verified,debt_consolidation,AZ,17.5,0,1,34.0,5,0,15967,90.2,20,f,0.0,0,0.0,151799.0,17700.0,358,2013-11,0
14500,14500,36,13.11,489.34,B,B4,0,RENT,45000,Verified,small_business,CA,5.36,0,0,,6,0,6904,75.3,10,f,0.0,0,,,,134,2012-06,0
10400,10400,36,12.99,350.37,B,B5,10,MORTGAGE,71000,Source Verified,debt_consolidation,IL,13.83,1,1,5.0,11,0,7726,34.5,19,w,0.0,0,0.0,246563.0,22400.0,164,2014-04,0
18400,18400,60,14.27,430.72,C,C2,3,MORTGAGE,61938,Source Verified,debt_consolidation,AL,9.01,0,1,,5,0,6314,69.4,6,f,0.0,0,,,,308,2011-12,1
12000,12000,36,7.9,375.49,A,A4,10,MORTGAGE,90000,Not Verified,debt_consolidation,PA,17.99,1,1,11.0,15,0,9023,21.6,60,f,0.0,0,0.0,443514.0,41700.0,269,2013-02,0
23500,23500,36,15.8,823.88,C,C3,0,MORTGAGE,53000,Verified,credit_card,MN,23.3,0,2,78.0,14,0,20918,54.6,33,f,0.0,0,0.0,148012.0,39525.0,252,2012-11,0
15850,15850,36,19.05,581.4,D,D4,6,RENT,84422,Verified,debt_consolidation,NY,9.15,2,3,22.0,13,0,12320,66.5,30,f,0.0,0,,,,212,2012-08,0
14500,14500,36,7.9,453.71,A,A4,3,RENT,70000,Not Verified,credit_card,IL,21.64,0,0,,10,0,17359,52.9,26,f,0.0,0,0.0,74753.0,32800.0,236,2012-11,0
10000,10000,36,10.15,323.38,B,B2,0,RENT,119000,Verified,debt_consolidation,WA,20.32,0,0,,12,1,23896,67.3,26,f,0.0,0,0.0,54962.0,35500.0,372,2014-08,0
5000,5000,36,16.29,176.51,C,C4,5,MORTGAGE,35000,Verified,debt_consolidation,FL,27.7,0,3,,8,0,9578,68.9,9,f,0.0,0,134.0,138882.0,13900.0,138,2012-09,1
22000,22000,60,22.95,619.56,F,F1,10,MORTGAGE,94000,Verified,debt_consolidation,VA,12.82,1,0,23.0,8,0,20172,81.7,21,f,0.0,0,0.0,185537.0,24700.0,262,2012-08,0
16000,16000,36,10.74,521.86,B,B2,4,MORTGAGE,60000,Not Verified,debt_consolidation,NC,11.64,0,0,,8,0,4874,69.6,16,f,0.0,0,,,,213,2012-05,0
16500,16500,36,8.9,523.93,A,A5,10,OWN,32968,Source Verified,debt_consolidation,NJ,12.3,0,1,,8,0,13805,63.3,13,f,0.0,0,,,,245,2011-11,0
20800,20800,60,14.33,487.55,C,C2,10,OWN,80000,Verified,debt_consolidation,MD,19.88,0,3,,15,0,24025,50.2,42,f,0.0,0,0.0,373596.0,47900.0,254,2013-09,0
18000,18000,36,16.99,641.66,D,D1,10,MORTGAGE,70000,Verified,debt_consolidation,MO,3.21,0,3,41.0,8,1,5911,36.0,22,f,0.0,0,388.0,193996.0,16400.0,224,2014-01,1
3000,3000,36,23.7,117.23,F,F1,6,RENT,33000,Not Verified,other,NV,15.42,0,0,,6,0,8683,62.5,7,f,0.0,0,0.0,16503.0,13900.0,355,2013-12,0
12000,12000,36,9.67,385.35,B,B1,3,RENT,67000,Verified,debt_consolidation,MA,7.2,0,0,32.0,5,0,3504,39.4,8,f,0.0,0,,,,132,2011-06,0
22600,22600,60,18.64,581.79,E,E1,6,RENT,200000,Source Verified,small_business,CA,7.14,0,3,79.0,7,0,12189,73.9,24,f,0.0,0,,,,224,2011-10,0
3000,3000,36,8.9,95.26,A,A5,0,MORTGAGE,21000,Source Verified,other,MN,6.29,0,0,,7,0,2213,9.5,20,w,0.0,0,0.0,2213.0,23400.0,449,2014-03,0
9600,9600,36,10.16,310.49,B,B1,0,RENT,45000,Source Verified,major_purchase,CT,18.8,0,6,,12,0,1282,7.8,34,f,0.0,0,0.0,98541.0,16400.0,166,2012-09,1
5925,5925,36,13.35,200.64,C,C2,7,RENT,68000,Not Verified,debt_consolidation,FL,14.17,0,0,,6,0,6235,33.0,18,f,0.0,0,133.0,46493.0,18900.0,214,2014-10,0
20450,20450,60,18.64,526.45,E,E1,0,RENT,52008,Verified,debt_consolidation,CA,23.14,0,0,,8,0,17779,78.5,40,f,0.0,0,,,,241,2011-12,1
8500,8500,36,10.99,278.24,B,B2,3,RENT,65000,Source Verified,debt_consolidation,CA,9.21,0,2,,13,1,7477,43.2,21,f,0.0,0,135.0,30274.0,17300.0,171,2013-11,0
24000,24000,36,21.49,910.26,E,E3,10,RENT,59000,Verified,credit_card,IL,23.62,0,0,,14,0,44486,82.2,45,w,0.0,0,0.0,44486.0,54100.0,249,2012-10,1
35000,35000,36,14.09,1197.75,B,B5,9,RENT,110000,Verified,credit_card,NY,7.61,1,0,22.0,10,0,31079,51.4,23,f,0.0,0,0.0,134410.0,60500.0,256,2013-07,0
12000,12000,36,10.99,392.81,B,B3,2,RENT,50000,Source Verified,credit_card,FL,15.25,0,0,,12,0,22116,70.9,14,w,0.0,0,0.0,26388.0,31200.0,137,2014-07,0
2000,2000,36,21.0,75.36,E,E2,10,MORTGAGE,70000,Not Verified,other,VA,23.62,1,0,3.0,6,0,11425,92.1,18,w,0.0,0,0.0,223261.0,12400.0,337,2012-12,0
19750,19750,36,22.9,763.49,E,E4,8,RENT,60000,Not Verified,debt_consolidation,MA,9.72,1,2,21.0,5,0,9710,66.1,11,f,0.0,0,0.0,17366.0,14700.0,146,2014-01,1
18000,18000,60,17.27,449.97,C,C5,3,RENT,62000,Verified,debt_consolidation,CA,26.03,1,1,12.0,15,0,23190,83.4,26,w,0.0,0,0.0,68068.0,27800.0,158,2013-06,0
3000,3000,60,10.74,64.84,B,B2,0,RENT,42000,Source Verified,major_purchase,VA,11.63,0,0,,9,0,864,39.3,9,f,0.0,0,,,,155,2012-03,1
7000,7000,36,7.29,217.07,A,A4,10,OWN,68000,Source Verified,small_business,VA,12.9,0,0,,4,0,5743,56.3,11,f,0.0,0,,,,462,2011-05,0
6000,6000,36,12.12,199.63,B,B3,3,RENT,30000,Verified,debt_consolidation,CA,33.76,0,0,,15,0,10838,50.2,19,f,0.0,0,,,,142,2012-07,0
12000,12000,36,13.98,410.02,C,C3,7,RENT,59610,Not Verified,debt_consolidation,OR,10.21,0,0,49.0,13,0,6433,32.0,19,w,0.0,0,0.0,13405.0,20100.0,358,2014-06,0
12000,12000,36,13.65,408.1,C,C1,8,MORTGAGE,73000,Not Verified,debt_consolidation,GA,20.99,0,0,,10,0,20319,66.0,15,f,0.0,0,0.0,177889.0,30800.0,137,2014-03,0
9600,9600,36,12.29,320.19,C,C5,4,RENT,78000,Not Verified,debt_consolidation,IL,8.8,0,0,68.0,5,1,4822,58.1,27,f,0.0,0,,,,237,2008-03,0
23900,23900,36,7.62,744.76,A,A3,0,MORTGAGE,99000,Verified,debt_consolidation,TX,20.44,0,0,,10,0,19895,63.2,29,w,0.0,0,0.0,201665.0,31500.0,179,2013-04,0
6575,6575,36,18.92,240.75,D,D4,3,MORTGAGE,250000,Not Verified,home_improvement,CA,2.7,1,2,7.0,5,0,2776,64.6,27,f,0.0,0,0.0,12397.0,4300.0,190,2014-02,0
9250,9250,36,15.59,323.34,D,D1,9,RENT,29085,Source Verified,credit_card,IN,20.14,0,0,,6,0,8039,100.5,20,f,0.0,0,0.0,12732.0,8000.0,169,2014-11,0
12600,12600,60,19.52,330.47,E,E2,5,RENT,28000,Source Verified,debt_consolidation,IN,38.36,0,0,,6,0,11196,88.2,17,w,0.0,0,0.0,25557.0,12700.0,167,2014-10,1
6000,6000,36,7.62,186.97,A,A3,6,OWN,38000,Not Verified,credit_card,IL,14.81,0,1,,3,0,2429,23.1,8,w,0.0,0,0.0,7728.0,10500.0,177,2013-12,0
21600,21600,60,13.35,495.35,C,C2,10,MORTGAGE,60000,Source Verified,debt_consolidation,KS,29.04,0,1,25.0,13,0,19018,58.0,31,w,0.0,0,0.0,97874.0,32800.0,324,2014-06,0
9300,9300,36,19.05,341.14,D,D4,0,MORTGAGE,56000,Verified,debt_consolidation,FL,21.64,0,2,,13,1,6426,40.7,29,f,0.0,0,0.0,149297.0,15800.0,218,2013-06,0
8400,8400,36,14.99,291.15,C,C5,3,MORTGAGE,60000,Not Verified,debt_consolidation,WI,18.12,0,3,48.0,9,1,6158,37.0,33,w,0.0,0,0.0,56359.0,16490.0,290,2014-10,0
20000,20000,60,9.17,416.82,B,B1,7,OWN,113000,Source Verified,small_business,CA,10.77,0,0,67.0,8,0,2687,8.5,26,f,0.0,0,0.0,31756.0,31700.0,206,2014-09,0
30000,30000,60,19.52,786.83,D,D4,9,MORTGAGE,120000,Source Verified,debt_consolidation,CA,18.69,1,0,21.0,10,0,31376,69.6,32,f,0.0,0,0.0,357138.0,45100.0,264,2013-07,1
4450,4450,36,14.64,153.48,C,C3,8,RENT,27000,Verified,debt_consolidation,CA,8.18,0,2,35.0,9,0,2101,21.0,13,w,0.0,0,0.0,2194.0,10050.0,133,2014-04,0
27325,27325,60,20.49,731.42,E,E2,5,MORTGAGE,90000,Verified,home_improvement,FL,19.97,0,3,,16,0,12040,41.8,23,w,0.0,0,0.0,37852.0,28800.0,163,2014-04,1
11000,11000,36,15.31,383.0,C,C2,10,MORTGAGE,68000,Verified,debt_consolidation,AZ,20.82,0,1,,9,0,6252,91.9,23,f,0.0,0,0.0,194504.0,6800.0,196,2013-02,1
20050,20050,60,21.0,542.42,E,E2,10,MORTGAGE,75000,Source Verified,debt_consolidation,OH,18.48,2,1,5.0,12,0,14170,49.4,34,f,0.0,0,0.0,46119.0,28700.0,245,2013-01,0
32000,32000,60,19.05,830.98,D,D4,10,RENT,72000,Verified,debt_consolidation,KS,21.28,0,1,,10,0,29424,68.2,25,f,0.0,0,0.0,49772.0,43122.0,258,2013-05,1
9500,9500,36,15.8,333.06,C,C3,2,MORTGAGE,58570,Not Verified,debt_consolidation,NV,4.84,0,1,,5,0,11047,78.9,14,w,0.0,0,0.0,133882.0,14000.0,158,2013-05,0
3775,3775,36,11.14,123.84,B,B2,10,RENT,50000,Source Verified,debt_consolidation,NJ,28.94,0,0,,6,0,10664,91.9,9,f,0.0,0,0.0,32227.0,11600.0,197,2012-09,0
16000,16000,36,7.69,499.1,A,A4,10,MORTGAGE,165000,Not Verified,credit_card,NY,6.89,0,1,,11,0,48570,78.0,24,w,0.0,0,0.0,389373.0,67600.0,319,2014-06,0
14400,14400,36,12.85,484.16,B,B4,6,OWN,42700,Not Verified,credit_card,IL,13.13,0,2,25.0,8,0,5670,47.2,14,w,0.0,0,0.0,17916.0,12000.0,114,2014-01,0
17875,17875,60,19.24,466.06,E,E2,10,OWN,72000,Source Verified,home_improvement,FL,31.92,2,0,13.0,9,0,6689,75.2,36,w,0.0,0,0.0,44411.0,8900.0,441,2014-11,0
11800,11800,36,12.12,392.61,B,B3,10,RENT,53000,Verified,other,CA,12.27,0,0,,11,0,14799,56.1,24,f,0.0,0,,,,289,2012-04,0
12800,12800,36,13.11,431.97,B,B4,7,RENT,60000,Not Verified,debt_consolidation,CO,22.74,0,0,,8,0,8055,87.6,22,w,0.0,0,0.0,38833.0,9200.0,235,2013-01,0
17475,17475,60,22.95,492.13,F,F1,10,MORTGAGE,45000,Verified,debt_consolidation,TX,26.53,1,1,17.0,9,0,3086,70.1,25,f,0.0,0,0.0,145927.0,4400.0,255,2012-12,1
7000,7000,36,12.49,234.15,B,B4,10,RENT,86000,Verified,major_purchase,VA,4.86,0,1,34.0,4,1,2526,36.1,33,w,0.0,0,0.0,12229.0,7000.0,330,2014-03,0
8000,8000,36,6.03,243.49,A,A1,0,MORTGAGE,77736,Verified,other,AZ,6.07,0,0,,12,0,4182,13.6,49,f,0.0,0,,,,252,2011-10,0
10000,10000,36,6.03,304.36,A,A1,2,MORTGAGE,200000,Source Verified,credit_card,SC,11.67,0,0,,17,0,4768,6.3,52,f,0.0,0,0.0,323285.0,75300.0,259,2014-10,0
12000,12000,36,9.67,385.35,B,B1,10,MORTGAGE,110000,Not Verified,credit_card,NY,7.41,1,0,18.0,6,0,14044,88.9,19,w,0.0,0,0.0,433705.0,15800.0,200,2014-01,0
9750,9750,36,13.11,329.04,B,B4,0,MORTGAGE,30000,Not Verified,debt_consolidation,MN,12.76,0,0,78.0,9,0,12469,71.3,15,f,0.0,0,0.0,12469.0,17500.0,319,2012-11,0
20000,20000,36,12.99,673.79,C,C1,10,RENT,100000,Source Verified,debt_consolidation,FL,8.69,1,1,17.0,8,0,2243,47.7,18,w,0.0,0,0.0,25068.0,4700.0,206,2014-07,0
22000,22000,36,13.98,751.7,C,C3,10,MORTGAGE,50000,Verified,credit_card,NV,27.41,0,0,58.0,15,1,20699,68.8,22,w,0.0,0,0.0,47451.0,30100.0,263,2014-05,1
